chr	start	end	local_h2g	pos	color
10	57646248	57646970	723	664871058	black
10	57646971	57648054	1084	664872142	black
10	57650695	57650973	279	664875061	black
10	57650974	57651756	783	664875844	black
10	57652319	57652777	459	664876865	black
10	57652778	57652836	59	664876924	black
10	57652872	57653163	292	664877251	black
10	57653669	57653771	103	664877859	black
10	57653766	57654176	411	664878264	black
10	57654177	57654248	72	664878336	black
10	57654188	57654280	93	664878368	black
10	57654283	57654875	593	664878963	black
10	57655519	57655541	23	664879629	black
10	57655706	57655730	25	664879818	black
10	57656465	57656497	33	664880585	black
10	57656820	57656886	67	664880974	black
10	57657533	57659634	2102	664883722	black
10	57658280	57659930	1651	664884018	black
10	57658889	57661253	2365	664885341	black
10	57660363	57661707	1345	664885795	black
10	57661773	57661795	23	664885883	black
10	57661796	57661859	64	664885947	black
10	57661860	57661909	50	664885997	black
10	57661944	57662085	142	664886173	black
10	57662149	57664262	2114	664888350	black
10	57664888	57664931	44	664889019	black
10	57664975	57665018	44	664889106	black
10	57665263	57665374	112	664889462	black
10	57666097	57666324	228	664890412	black
10	57666331	57666444	114	664890532	black
10	57666441	57666520	80	664890608	black
10	57666524	57666677	154	664890765	black
10	57667197	57667235	39	664891323	black
10	57667236	57667628	393	664891716	black
10	57668670	57668841	172	664892929	black
10	57668884	57669075	192	664893163	black
10	57669106	57669933	828	664894021	black
10	57669936	57670049	114	664894137	black
10	57670006	57670125	120	664894213	black
10	57670042	57670140	99	664894228	black
10	57670201	57670329	129	664894417	black
10	57670309	57670391	83	664894479	black
10	57670421	57670488	68	664894576	black
10	57670491	57670533	43	664894621	black
10	57671475	57671570	96	664895658	black
10	57671649	57672025	377	664896113	black
10	57672048	57672593	546	664896681	black
10	57672601	57672738	138	664896826	black
10	57672927	57673032	106	664897120	black
10	57673018	57673054	37	664897142	black
10	57673055	57673319	265	664897407	black
10	57673321	57673334	14	664897422	black
10	57673335	57673425	91	664897513	black
10	57673429	57673509	81	664897597	black
10	57673513	57673671	159	664897759	black
10	57673872	57673941	70	664898029	black
10	57674554	57674644	91	664898732	black
10	57676939	57677004	66	664901092	black
10	57679178	57679220	43	664903308	black
10	57679308	57679330	23	664903418	black
10	57679331	57679357	27	664903445	black
10	57679358	57682462	3105	664906550	black
10	57682690	57685576	2887	664909664	black
10	57685772	57686894	1123	664910982	black
10	57686895	57687612	718	664911700	black
10	57687715	57689040	1326	664913128	black
10	57688787	57689062	276	664913150	black
10	57689023	57689113	91	664913201	black
10	57689106	57689383	278	664913471	black
10	57689953	57690012	60	664914100	black
10	57690013	57690094	82	664914182	black
10	57690180	57690243	64	664914331	black
10	57690396	57690751	356	664914839	black
10	57690758	57691349	592	664915437	black
10	57691350	57691407	58	664915495	black
10	57691408	57691533	126	664915621	black
10	57691534	57692681	1148	664916769	black
10	57692682	57692836	155	664916924	black
10	57692889	57693378	490	664917466	black
10	57693784	57693829	46	664917917	black
10	57694091	57694211	121	664918299	black
10	57694880	57695663	784	664919751	black
10	57696267	57696329	63	664920417	black
10	57696371	57696649	279	664920737	black
10	57696650	57697432	783	664921520	black
10	57697995	57698452	458	664922540	black
10	57698453	57698511	59	664922599	black
10	57698547	57698838	292	664922926	black
10	57699344	57699446	103	664923534	black
10	57699441	57699851	411	664923939	black
10	57699852	57699923	72	664924011	black
10	57699863	57699955	93	664924043	black
10	57699956	57700528	573	664924616	black
10	57700529	57700558	30	664924646	black
10	57701195	57701217	23	664925305	black
10	57701382	57701421	40	664925509	black
10	57702138	57702171	34	664926259	black
10	57702494	57702566	73	664926654	black
10	57703214	57705329	2116	664929417	black
10	57703961	57705625	1665	664929713	black
10	57704573	57706948	2376	664931036	black
10	57706058	57707402	1345	664931490	black
10	57707468	57707490	23	664931578	black
10	57707491	57707554	64	664931642	black
10	57707555	57707588	34	664931676	black
10	57707623	57707765	143	664931853	black
10	57707829	57709941	2113	664934029	black
10	57710568	57710611	44	664934699	black
10	57710655	57710698	44	664934786	black
10	57710943	57711054	112	664935142	black
10	57711784	57712003	220	664936091	black
10	57712010	57712117	108	664936205	black
10	57712120	57712199	80	664936287	black
10	57712203	57712356	154	664936444	black
10	57712876	57712914	39	664937002	black
10	57712915	57713307	393	664937395	black
10	57714343	57714514	172	664938602	black
10	57714546	57714749	204	664938837	black
10	57714780	57715615	836	664939703	black
10	57715610	57715723	114	664939811	black
10	57715680	57715799	120	664939887	black
10	57715716	57715814	99	664939902	black
10	57715875	57716003	129	664940091	black
10	57715983	57716065	83	664940153	black
10	57716102	57716162	61	664940250	black
10	57716165	57716207	43	664940295	black
10	57717150	57717243	94	664941331	black
10	57717322	57717698	377	664941786	black
10	57717721	57718266	546	664942354	black
10	57718274	57718411	138	664942499	black
10	57718600	57718705	106	664942793	black
10	57718691	57718727	37	664942815	black
10	57718728	57718992	265	664943080	black
10	57718994	57719007	14	664943095	black
10	57719008	57719098	91	664943186	black
10	57719102	57719182	81	664943270	black
10	57719193	57719344	152	664943432	black
10	57719545	57719614	70	664943702	black
10	57720228	57720318	91	664944406	black
10	57722613	57722678	66	664946766	black
10	57724806	57725059	254	664949147	black
10	57725063	57725176	114	664949264	black
10	57725285	57725483	199	664949571	black
10	57725307	57725483	177	664949571	black
10	57725484	57725525	42	664949613	black
10	57725546	57725677	132	664949765	black
10	57725678	57725821	144	664949909	black
10	57725822	57725926	105	664950014	black
10	57728302	57728344	43	664952432	black
10	57728432	57728460	29	664952548	black
10	57728461	57728495	35	664952583	black
10	57728496	57731608	3113	664955696	black
10	57731836	57734702	2867	664958790	black
10	57734904	57735004	101	664959092	black
10	57735005	57736091	1087	664960179	black
10	57736092	57738466	2375	664962554	black
10	57736092	57736149	58	664960237	black
10	57738469	57738569	101	664962657	black
10	57738562	57738818	257	664962906	black
10	57739409	57739468	60	664963556	black
10	57739469	57739550	82	664963638	black
10	57739636	57739699	64	664963787	black
10	57739852	57740207	356	664964295	black
10	57740214	57740805	592	664964893	black
10	57740806	57740863	58	664964951	black
10	57740864	57740989	126	664965077	black
10	57740990	57742137	1148	664966225	black
10	57742138	57742292	155	664966380	black
10	57742345	57742834	490	664966922	black
10	57743235	57743254	20	664967342	black
10	57743510	57743630	121	664967718	black
10	57744300	57745463	1164	664969551	black
10	57745260	57746160	901	664970248	black
10	57745464	57746186	723	664970274	black
10	57746187	57747270	1084	664971358	black
10	57749910	57750188	279	664974276	black
10	57750189	57750971	783	664975059	black
10	57751534	57751992	459	664976080	black
10	57751993	57752051	59	664976139	black
10	57752087	57752378	292	664976466	black
10	57752884	57752986	103	664977074	black
10	57752981	57753391	411	664977479	black
10	57753392	57753463	72	664977551	black
10	57753498	57754090	593	664978178	black
10	57754735	57754760	26	664978848	black
10	57754925	57754953	29	664979041	black
10	57755663	57755702	40	664979790	black
10	57756030	57756062	33	664980150	black
10	57756709	57758824	2116	664982912	black
10	57757456	57759120	1665	664983208	black
10	57758068	57760443	2376	664984531	black
10	57759553	57760897	1345	664984985	black
10	57761033	57761100	68	664985188	black
10	57761101	57761143	43	664985231	black
10	57761171	57761317	147	664985405	black
10	57761381	57761602	222	664985690	black
10	57761609	57762627	1019	664986715	black
10	57763255	57763298	44	664987386	black
10	57763342	57763385	44	664987473	black
10	57763630	57763741	112	664987829	black
10	57764471	57764691	221	664988779	black
10	57764698	57764805	108	664988893	black
10	57764806	57764820	15	664988908	black
10	57764808	57764887	80	664988975	black
10	57764891	57765043	153	664989131	black
10	57765568	57765596	29	664989684	black
10	57765616	57766008	393	664990096	black
10	57767058	57767229	172	664991317	black
10	57767261	57767464	204	664991552	black
10	57767495	57768323	829	664992411	black
10	57768326	57768439	114	664992527	black
10	57768396	57768515	120	664992603	black
10	57768432	57768530	99	664992618	black
10	57768591	57768719	129	664992807	black
10	57768699	57768781	83	664992869	black
10	57768811	57768878	68	664992966	black
10	57768881	57768923	43	664993011	black
10	57769865	57769958	94	664994046	black
10	57770037	57770413	377	664994501	black
10	57770436	57770979	544	664995067	black
10	57770987	57771124	138	664995212	black
10	57771313	57771418	106	664995506	black
10	57771441	57771704	264	664995792	black
10	57771720	57771810	91	664995898	black
10	57771811	57771825	15	664995913	black
10	57771814	57771894	81	664995982	black
10	57771898	57772056	159	664996144	black
10	57772257	57772326	70	664996414	black
10	57772940	57773030	91	664997118	black
10	57775325	57775390	66	664999478	black
10	57777517	57777769	253	665001857	black
10	57777773	57777886	114	665001974	black
10	57777960	57778193	234	665002281	black
10	57778017	57778193	177	665002281	black
10	57778194	57778235	42	665002323	black
10	57778256	57778387	132	665002475	black
10	57778388	57778531	144	665002619	black
10	57778532	57778635	104	665002723	black
10	57781010	57781052	43	665005140	black
10	57781153	57781189	37	665005277	black
10	57781190	57784299	3110	665008387	black
10	57784522	57784570	49	665008658	black
10	57784571	57787440	2870	665011528	black
10	57787637	57788382	746	665012470	black
10	57787642	57789607	1966	665013695	black
10	57789175	57789803	629	665013891	black
10	57789710	57791330	1621	665015418	black
10	57791331	57791378	48	665015466	black
10	57791400	57791509	110	665015597	black
10	57791502	57791779	278	665015867	black
10	57792298	57792357	60	665016445	black
10	57792358	57792439	82	665016527	black
10	57792525	57792588	64	665016676	black
10	57792741	57793096	356	665017184	black
10	57793103	57793694	592	665017782	black
10	57793695	57793752	58	665017840	black
10	57793753	57793878	126	665017966	black
10	57793879	57795025	1147	665019113	black
10	57795026	57795180	155	665019268	black
10	57795233	57795731	499	665019819	black
10	57795935	57796085	151	665020173	black
10	57796291	57796360	70	665020448	black
10	57796344	57796413	70	665020501	black
10	57796617	57796845	229	665020933	black
10	57797052	57797438	387	665021526	black
10	57797438	57797739	302	665021827	black
10	57797575	57797770	196	665021858	black
10	57797758	57798990	1233	665023078	black
10	57798329	57798375	47	665022463	black
10	57798376	57799480	1105	665023568	black
10	57799107	57800682	1576	665024770	black
10	57799481	57800402	922	665024490	black
10	57800928	57800988	61	665025076	black
10	57801684	57801850	167	665025938	black
10	57801815	57801833	19	665025921	black
10	57801834	57801893	60	665025981	black
10	57801849	57801907	59	665025995	black
10	57801851	57801884	34	665025972	black
10	57802608	57802721	114	665026809	black
10	57802696	57803403	708	665027491	black
10	57802722	57802735	14	665026823	black
10	57803044	57803405	362	665027493	black
10	57803364	57803411	48	665027499	black
10	57803651	57803748	98	665027836	black
10	57803754	57803925	172	665028013	black
10	57803926	57804198	273	665028286	black
10	57804374	57804421	48	665028509	black
10	57804666	57804814	149	665028902	black
10	57805477	57806626	1150	665030714	black
10	57806422	57806622	201	665030710	black
10	57806623	57807349	727	665031437	black
10	57807350	57808433	1084	665032521	black
10	57810957	57811019	63	665035107	black
10	57811061	57811339	279	665035427	black
10	57811340	57812122	783	665036210	black
10	57812394	57812512	119	665036600	black
10	57813018	57813120	103	665037208	black
10	57813115	57813524	410	665037612	black
10	57813526	57813597	72	665037685	black
10	57813537	57813629	93	665037717	black
10	57813630	57814203	574	665038291	black
10	57814204	57814254	51	665038342	black
10	57814891	57814913	23	665039001	black
10	57815078	57815105	28	665039193	black
10	57815840	57815873	34	665039961	black
10	57816196	57816224	29	665040312	black
10	57816243	57817830	1588	665041918	black
10	57816778	57819153	2376	665043241	black
10	57818263	57819604	1342	665043692	black
10	57819743	57819778	36	665043866	black
10	57819779	57819811	33	665043899	black
10	57819856	57819974	119	665044062	black
10	57819894	57820021	128	665044109	black
10	57819975	57819999	25	665044087	black
10	57820061	57822173	2113	665046261	black
10	57822793	57822836	44	665046924	black
10	57822880	57822923	44	665047011	black
10	57823168	57823279	112	665047367	black
10	57824009	57824227	219	665048315	black
10	57824234	57824347	114	665048435	black
10	57824344	57824423	80	665048511	black
10	57824427	57824580	154	665048668	black
10	57825101	57825139	39	665049227	black
10	57825140	57825532	393	665049620	black
10	57826582	57826753	172	665050841	black
10	57826861	57826989	129	665051077	black
10	57827020	57827852	833	665051940	black
10	57827847	57827960	114	665052048	black
10	57827914	57828036	123	665052124	black
10	57827953	57828051	99	665052139	black
10	57828112	57828254	143	665052342	black
10	57828220	57828302	83	665052390	black
